GPSstart	GPSend	GMSTstart	GMSTend
1251176532.0	1251213312.0	40137.28744734788	40138.467336352
1251213332.0	1251242026.0	40138.46797794472	40139.38847101389
1251242194.0	1251272512.0	40139.393860392694	40140.36645079038
1251273492.0	1251276303.0	40140.397888833446	40140.488064689634
1251282443.0	1251324384.0	40140.685033653346	40142.030485657735
1251324446.0	1251324487.0	40142.03247459516	40142.03378986022
1251324633.0	1251324671.0	40142.038473487046	40142.03969251321
1251325127.0	1251375259.0	40142.05432082713	40143.66253712822
1251382917.0	1251389767.0	40143.90820297905	40144.127948484165
1251400522.0	1251404360.0	40144.47296496702	40144.596086609155
1251420605.0	1251429558.0	40145.11722029246	40145.40442927163
1251445984.0	1251465031.0	40145.931369369006	40146.54239019177
1251476715.0	1251510792.0	40146.91720865626	40148.01038640486
1251523464.0	1251541076.0	40148.416899549506	40148.98188609492
1251554224.0	1251557135.0	40149.4036691462	40149.49705296597
1251584792.0	1251589280.0	40150.38427945283	40150.528252858225
1251591102.0	1251635328.0	40150.58670195463	40152.00545592678
1251643096.0	1251662434.0	40152.25465053755	40152.87500653433
1251675008.0	1251676556.0	40153.278375874674	40153.328035150866
1251676781.0	1251731137.0	40153.335253068915	40155.07897375156
1251741031.0	1251760017.0	40155.396369668	40156.005433632985
1251762852.0	1251804560.0	40156.09637940043	40157.434356849684
1251814193.0	1251859184.0	40157.74337998119	40159.18667487472
1251859255.0	1251907878.0	40159.188952528864	40160.74876065956
1251919283.0	1251963830.0	40161.11462890567	40162.54368044092
1251972715.0	1252038031.0	40162.828708004854	40164.92402149568
1252048104.0	1252057088.0	40165.24715966693	40165.53536311481
1252057161.0	1252081936.0	40165.53770492822	40166.332477904754
1252088808.0	1252125561.0	40166.55292916186	40167.731952015805
1252150173.0	1252161921.0	40168.52149601171	40168.898367572896
1252193644.0	1252211572.0	40169.916029858854	40170.49115356918
1252219759.0	1252224417.0	40170.753789547336	40170.90321649081
1252258720.0	1252267225.0	40172.00364423709	40172.27648153943
1252281103.0	1252289436.0	40172.721682724834	40172.98900232982
1252299925.0	1252411953.0	40173.32548562955	40176.919303067094
1252424078.0	1252443466.0	40177.30826865097	40177.93022862954
1252452763.0	1252453390.0	40178.22847300342	40178.24858693506
1252454576.0	1252483936.0	40178.2866333831	40179.228491489695
1252484022.0	1252540389.0	40179.23125033837	40181.03948316858
1252541508.0	1252556454.0	40181.07538028102	40181.55484251744
1252565498.0	1252603391.0	40181.84497074346	40183.060564382205
1252619166.0	1252660457.0	40183.566620636695	40184.89122087783
1252669871.0	1252702819.0	40185.19321856909	40186.25017840888
1252708431.0	1252720640.0	40186.4302093249	40186.82186959818
1252720937.0	1252733850.0	40186.83139725001	40187.24564158688
1252741898.0	1252765740.0	40187.503818495665	40188.26866117201
1252789238.0	1252802446.0	40189.02246845365	40189.44617628308
1252808729.0	1252816065.0	40189.64773263471	40189.88306884281
1252821414.0	1252833432.0	40190.05466281462	40190.44019587747
1252833461.0	1252858909.0	40190.4411261869	40191.25748875832
1252868191.0	1252872069.0	40191.555251937665	40191.679656765235
1252887145.0	1252890508.0	40192.1632893543	40192.27117316944
1252898302.0	1252970115.0	40192.52120185074	40194.824936735255
1252973904.0	1253035215.0	40194.94648647524	40196.91332102475
1253039127.0	1253048679.0	40197.03881655994	40197.345241240946
1253053967.0	1253074790.0	40197.51487835497	40198.18287261089
1253085510.0	1253187699.0	40198.52676630649	40201.80495220756
1253193975.0	1253260321.0	40202.006284001734	40204.134639517426
1253265612.0	1253300421.0	40204.304372870356	40205.42103291234
1253303959.0	1253316639.0	40205.53453066374	40205.94130044548
1253320278.0	1253332277.0	40206.05803824009	40206.44296178986
1253340532.0	1253371546.0	40206.70777918325	40207.70269700744
1253407015.0	1253459367.0	40208.84052960904	40210.519962701575
1253459611.0	1253462016.0	40210.527790132706	40210.60494165676
1253462086.0	1253465728.0	40210.60718723127	40210.724021264796
1253486980.0	1253507520.0	40211.405777684464	40212.06469340345
1253508094.0	1253542868.0	40212.08310711439	40213.19864436913
1253550921.0	1253555275.0	40213.45698167609	40213.59665641029
1253568048.0	1253593647.0	40214.00640959815	40214.827616194576
1253598464.0	1253645936.0	40214.982143800145	40216.505028270054
1253651815.0	1253717804.0	40216.693624448824	40218.81052753454
1253717892.0	1253809339.0	40218.813350542485	40221.74693699597
1253831006.0	1253831162.0	40222.442006464495	40222.44701088768
1253831248.0	1253836659.0	40222.449769736355	40222.623352645576
1253836758.0	1253838241.0	40222.62652852952	40222.67410262939
1253838349.0	1253838429.0	40222.67756723005	40222.680133600916
1253838819.0	1253839558.0	40222.69264465887	40222.71635150971
1253839694.0	1253839908.0	40222.72071434018	40222.72757938224
1253840045.0	1253847295.0	40222.73197429234	40222.96455165177
1253853771.0	1253870965.0	40223.17229937311	40223.723876630764
1253876683.0	1253885874.0	40223.90730798818	40224.20215192066
1253892200.0	1253966059.0	40224.40508769663	40226.77445751596
1253971430.0	1253976375.0	40226.94675723975	40227.1053910387
