#GPSstart GPSend GMSTstart GMSTend
1173393698.0 1173400847.0 39574.13822922022 39574.65954258039
1173408328.0 1173414737.0 39575.20506576886 39575.67241747395
1173423067.0 1173469555.0 39576.27985072468 39579.669809542735
1173472498.0 1173500029.0 39579.88441651306 39581.892008930416
1173505813.0 1173524179.0 39582.31378490924 39583.653054907205
1173526941.0 1173535269.0 39583.85446314902 39584.46175055822
1173573159.0 1173574008.0 39587.22473325543 39587.286643317704
1173579290.0 1173579561.0 39587.67181287691 39587.69157451225
1173579619.0 1173580476.0 39587.69580393998 39587.758297371285
1173585059.0 1173587082.0 39588.092495041354 39588.240014545896
1173587159.0 1173589111.0 39588.245629474 39588.387971575015
1173590757.0 1173593679.0 39588.507999802285 39588.721075427784
1173595426.0 1173607285.0 39588.84846869318 39589.71324071022
1173611047.0 1173616741.0 39589.98757011112 39590.402783186066
1173641571.0 1173643602.0 39592.21341555456 39592.36151842521
1173644419.0 1173653026.0 39592.421095014266 39593.0487274249
1173659464.0 1173715473.0 39593.51819384386 39597.60243501375
1173715619.0 1173715859.0 39597.6130815009 39597.630582580845
1173716134.0 1173716441.0 39597.65063589922 39597.67302269376
1173716861.0 1173716915.0 39597.703649581475 39597.7075873232
1173720336.0 1173729836.0 39597.957050606026 39598.64980161305
1173729935.0 1173750213.0 39598.657020806735 39600.13571606054
1173753145.0 1173807045.0 39600.34952089662 39604.279971344076
1173812944.0 1173826277.0 39604.71013325758 39605.68239106608
1173826675.0 1173844003.0 39605.71141368527 39606.97499152048
1173847351.0 1173850112.0 39607.21913156119 39607.42046687932
1173852774.0 1173855162.0 39607.614583003735 39607.788718730546
1173855207.0 1173856830.0 39607.7920001825 39607.9103512234
1173859322.0 1173902033.0 39608.09207075064 39611.20660635341
1173906028.0 1173906789.0 39611.49792638011 39611.553419382966
1173919167.0 1173976550.0 39612.456037484306 39616.64047232538
1173985537.0 1173989054.0 39617.295814775585 39617.5522784898
1173989200.0 1173997197.0 39617.56292497988 39618.146075484496
1173997280.0 1174006252.0 39618.15212794011 39618.806376575936
1174006375.0 1174063143.0 39618.815345879666 39622.954934207955
1174065275.0 1174065550.0 39623.110402116756 39623.13045543514
1174069840.0 1174069986.0 39623.44328720723 39623.45393369438
1174073913.0 1174124163.0 39623.740295085714 39627.40458330175
1174127198.0 1174130427.0 39627.625899017476 39627.86136144045
1174131981.0 1174133484.0 39627.97468091937 39628.084281421776
1174133576.0 1174140257.0 39628.09099016717 39628.57817642836
1174172662.0 1174178897.0 39630.94118657225 39631.395849994165
1174180671.0 1174183662.0 39631.52521212896 39631.743319316454
1174185056.0 1174185518.0 39631.84497140874 39631.878660986105
1174192622.0 1174240984.0 39632.396692894334 39635.92330596456
1174257200.0 1174261927.0 39637.10579547414 39637.45049378983
1174265120.0 1174272531.0 39637.683331047745 39638.22374975345
1174276740.0 1174287636.0 39638.53067491147 39639.32522385523
1174289901.0 1174312015.0 39639.49039027832 39641.10296877772
1174355712.0 1174356391.0 39644.28940464304 39644.33891811104
1174356404.0 1174382469.0 39644.339866086826 39646.24055608468
1174388836.0 1174404647.0 39646.70484510011 39647.85780153932
1174407096.0 1174420522.0 39648.036385456144 39649.0154249308
1174423520.0 1174445835.0 39649.23404256364 39650.86127821562
1174449011.0 1174467898.0 39651.09287581761 39652.4701377385
1174471213.0 1174490442.0 39652.71187137936 39654.11407233616
1174493038.0 1174525564.0 39654.30337566382 39656.67520926698
1174536201.0 1174556514.0 39657.45087163045 39658.932119122706
1174559558.0 1174563064.0 39659.15409113117 39659.40975271405
1174564398.0 1174642673.0 39659.5070295371 39665.21493322398
